timestamp,sync_bytes,time,id,checksum,format,data
1564455564076439031,43605,1564455564058,1736,36788,'',"[160, 120, 192, 113, 27, 34, 204, 144, 22, 76, 9, 222, 245, 65, 222, 101, 145, 62, 60, 52, 136, 103, 56, 106, 230, 253, 98, 237, 160]"
1564455576075284800,43605,1564455576058,196,58838,'',"[181, 183, 128, 82, 129, 119, 60, 178, 32, 10, 152, 85, 52]"
1564455583576096875,43605,1564455583558,1036,59920,'',"[52, 97, 8, 17, 75, 186, 60, 148, 181, 137, 39, 230, 92, 155, 163, 15, 248, 134, 150, 129, 169, 36, 95, 135, 42, 82, 238, 91, 110]"
1564455614576738594,43605,1564455614558,280,41432,'',"[67, 56, 210, 50, 251, 5, 29, 87, 203, 78, 70, 114, 210, 226, 70, 251, 108, 165, 16, 148, 139, 137, 161, 3, 164, 177, 65, 131]"
1564455624584380775,43605,1564455624558,840,62780,'',"[212, 26, 170, 105, 142, 185, 40, 29, 52, 195, 181, 19, 24, 176, 178, 35, 100, 41, 213, 230, 180, 151, 98, 206, 42, 182, 143, 207, 118, 125, 117, 174, 222]"
1564455652576747274,43605,1564455652558,868,41527,'',"[248, 59, 74, 186, 132, 59, 83, 194, 58, 71, 79, 211, 48, 56, 156, 53, 75, 215, 222]"
1564455657076929561,43605,1564455657058,28,22830,'',"[87, 50, 200, 76, 160, 12, 233, 162, 61, 223, 180, 195, 212, 1, 25, 16, 32, 151, 117, 113]"
1564455662577125700,43605,1564455662558,1764,59296,'',"[241, 114, 162, 241, 65, 148, 5, 169, 83, 243, 13, 91, 25, 43]"
1564455694576659434,43605,1564455694558,1428,32147,'',"[44, 227, 111]"
1564455707577862511,43605,1564455707558,1904,52333,'',"[128, 230, 24, 85, 201, 88, 124, 114]"
1564455714576658983,43605,1564455714558,308,4117,'',"[146, 67, 237, 123, 222, 188, 76, 248, 3]"
1564455715576235715,43605,1564455715558,140,35037,'',"[204, 114, 211, 196, 65, 101, 118, 68, 117, 249, 100, 195, 203, 148, 158, 59, 100, 140]"
1564455739076900393,43605,1564455739059,1680,6794,'',"[78, 255, 23, 140, 205, 159, 90, 23, 174, 206, 42, 209, 232, 138, 89, 47, 251, 79, 144, 74, 178, 175, 45, 220, 79, 172]"
1564455750576124950,43605,1564455750558,1176,23284,'',"[173, 62, 51, 206, 77, 70, 200, 186, 103, 231, 170, 182, 29, 71, 166, 73, 58, 233, 2, 21, 155, 11, 91, 59, 132, 189, 66, 132, 190, 232, 182]"
1564455751577610109,43605,1564455751558,1512,26099,'',"[200, 248, 116, 174, 52, 27, 163, 177, 78, 90]"
1564455796589118355,43605,1564455796558,280,46023,'',"[13, 199]"
1564455797588621272,43605,1564455797558,896,50757,'',"[12, 140, 118, 148, 53, 72, 228, 93, 39, 172, 202, 220, 246, 170, 230, 28, 165, 157, 71, 134, 127, 18, 105, 210, 124, 174, 155, 175, 193, 72]"
1564455806588963719,43605,1564455806558,1960,50269,'',"[1, 89, 26, 178, 168, 64, 135, 1, 85, 27, 133, 78, 180, 66, 242, 17]"
1564455809578371088,43605,1564455809558,784,25245,'',"[240, 252, 184, 194, 46, 124, 187, 158, 177, 87, 62, 139, 105, 131, 28, 203, 224, 221, 42, 31, 102, 197, 132, 206, 29, 201]"
1564455818078930429,43605,1564455818058,1400,12282,'',"[114, 33, 218, 92, 173, 25, 54]"
1564455838590129045,43605,1564455838558,1120,37234,'',"[30, 109, 27, 232, 21, 26, 79, 251, 243, 136, 123, 110, 184, 122, 16]"
1564455849076586483,43605,1564455849058,1568,42055,'',"[219, 244, 205, 86, 51]"
1564455852593057857,43605,1564455852558,1876,31219,'',"[20, 101, 13, 221, 201, 118, 201, 208, 214, 145, 234, 121, 182, 80, 173, 183, 235, 31, 249, 223, 86, 185, 184, 6, 172, 152, 232, 162, 99]"
